hex_id,hex_q,hex_r,count,centroid_lat,centroid_lon
-14705_6875,-14705,6875,345,41.96841942284933,-87.65707754864057
-14705_6857,-14705,6857,315,41.87818782609015,-87.72709429573955
-14704_6874,-14704,6874,234,41.96340990415634,-87.6531877293573
-14712_6885,-14712,6885,167,42.01849294381506,-87.67263682577367
-14693_6859,-14693,6859,166,41.88821986019843,-87.62595899437436
-14705_6876,-14705,6876,152,41.97342854763757,-87.6531877293573
-14702_6858,-14702,6858,146,41.88320404003357,-87.69986556075662
-14707_6862,-14707,6862,130,41.90326495794641,-87.72320447645627
-14705_6874,-14705,6874,124,41.96340990415634,-87.66096736792385
-14707_6857,-14707,6857,111,41.87818782609015,-87.74265357287265
-14703_6858,-14703,6858,108,41.88320404003357,-87.70764519932315
-14690_6852,-14690,6852,104,41.85310084995869,-87.62984881365766
-14695_6862,-14695,6862,93,41.90326495794641,-87.62984881365766
-14700_6858,-14700,6858,82,41.88320404003357,-87.68430628362349
-14707_6856,-14707,6856,79,41.87317121837568,-87.74654339215594
-14696_6861,-14696,6861,78,41.89825031916235,-87.64151827150748
-14710_6883,-14710,6883,78,42.00848139120921,-87.66485718720713
-14706_6876,-14706,6876,77,41.97342854763757,-87.66096736792385
-14677_6832,-14677,6832,77,41.75265452173847,-87.60650989795798
-14684_6831,-14684,6831,71,41.74762807223493,-87.66485718720713
-14704_6856,-14704,6856,71,41.87317121837568,-87.72320447645627
-14691_6855,-14691,6855,70,41.86815421689773,-87.62595899437436
-14676_6831,-14676,6831,70,41.74762807223493,-87.6026200786747
-14708_6863,-14708,6863,69,41.908279202921875,-87.72709429573955
-14708_6857,-14708,6857,68,41.87818782609015,-87.75043321143923
-14675_6823,-14675,6823,68,41.70740230832825,-87.62595899437436
-14705_6860,-14705,6860,67,41.893235286577195,-87.71542483788971
-14704_6868,-14704,6868,67,41.93334452040915,-87.67652664505695
-14692_6857,-14692,6857,66,41.87818782609015,-87.62595899437436
-14682_6832,-14682,6832,66,41.75265452173847,-87.64540809079072
-14705_6858,-14705,6858,65,41.88320404003357,-87.72320447645627
-14689_6851,-14689,6851,64,41.84808227350258,-87.62595899437436
-14707_6879,-14707,6879,62,41.9884535585006,-87.65707754864057
-14703_6872,-14703,6872,62,41.95338968508535,-87.6531877293573
-14737_6872,-14737,6872,61,41.95338968508535,-87.9176954406201
-14692_6837,-14692,6837,60,41.77778086542214,-87.7037553800399
-14690_6837,-14690,6837,60,41.77778086542214,-87.68819610290679
-14673_6820,-14673,6820,60,41.69231115377578,-87.62206917509108
-14706_6861,-14706,6861,59,41.89825031916235,-87.71931465717297
-14681_6838,-14681,6838,59,41.78280495333726,-87.61428953652451
-14693_6858,-14693,6858,59,41.88320404003357,-87.62984881365766
-14706_6860,-14706,6860,56,41.893235286577195,-87.72320447645627
-14694_6859,-14694,6859,55,41.88821986019843,-87.6337386329409
-14709_6858,-14709,6858,55,41.88320404003357,-87.75432303072246
-14710_6858,-14710,6858,54,41.88320404003357,-87.76210266928904
-14691_6837,-14691,6837,53,41.77778086542214,-87.69597574147332
-14694_6860,-14694,6860,52,41.893235286577195,-87.62984881365766
-14710_6860,-14710,6860,52,41.893235286577195,-87.75432303072246
-14710_6861,-14710,6861,52,41.89825031916235,-87.75043321143923
-14709_6857,-14709,6857,51,41.87818782609015,-87.75821285000578
-14704_6860,-14704,6860,51,41.893235286577195,-87.70764519932315
-14715_6872,-14715,6872,51,41.95338968508535,-87.74654339215594
-14703_6854,-14703,6854,51,41.863136821663865,-87.72320447645627
-14702_6857,-14702,6857,50,41.87818782609015,-87.7037553800399
-14708_6880,-14708,6880,50,41.99346110759678,-87.66096736792385
-14694_6857,-14694,6857,50,41.87818782609015,-87.64151827150748
-14706_6862,-14706,6862,49,41.90326495794641,-87.71542483788971
-14702_6855,-14702,6855,48,41.86815421689773,-87.71153501860644
-14706_6857,-14706,6857,48,41.87818782609015,-87.7348739343061
-14709_6860,-14709,6860,48,41.893235286577195,-87.74654339215594
-14688_6840,-14688,6840,47,41.792851948283484,-87.66096736792385
-14670_6832,-14670,6832,46,41.75265452173847,-87.55205242799208
-14687_6835,-14687,6835,46,41.767731508746834,-87.67263682577367
-14702_6870,-14702,6870,46,41.9433678904833,-87.6531877293573
-14701_6858,-14701,6858,45,41.88320404003357,-87.69208592219006
-14700_6855,-14700,6855,45,41.86815421689773,-87.69597574147332
-14711_6859,-14711,6859,45,41.88821986019843,-87.76599248857232
-14686_6835,-14686,6835,44,41.767731508746834,-87.66485718720713
-14704_6857,-14704,6857,44,41.87818782609015,-87.71931465717297
-14703_6855,-14703,6855,44,41.86815421689773,-87.71931465717297
-14706_6875,-14706,6875,43,41.96841942284933,-87.66485718720713
-14711_6860,-14711,6860,43,41.893235286577195,-87.76210266928904
-14704_6863,-14704,6863,43,41.908279202921875,-87.69597574147332
-14707_6861,-14707,6861,43,41.89825031916235,-87.72709429573955
-14702_6856,-14702,6856,43,41.87317121837568,-87.70764519932315
-14701_6857,-14701,6857,42,41.87818782609015,-87.69597574147332
-14714_6869,-14714,6869,42,41.938356402376556,-87.75043321143923
-14671_6832,-14671,6832,42,41.75265452173847,-87.55983206655863
-14684_6843,-14684,6843,42,41.807919488376285,-87.6181793558078
-14676_6826,-14676,6826,42,41.72248992131589,-87.62206917509108
-14700_6853,-14700,6853,41,41.85811903268165,-87.7037553800399
-14677_6826,-14677,6826,41,41.72248992131589,-87.62984881365766
-14684_6836,-14684,6836,41,41.7727563838894,-87.64540809079072
-14707_6878,-14707,6878,41,41.98344561547049,-87.66096736792385
-14694_6861,-14694,6861,41,41.89825031916235,-87.62595899437436
-14684_6832,-14684,6832,41,41.75265452173847,-87.66096736792385
-14696_6855,-14696,6855,40,41.86815421689773,-87.66485718720713
-14701_6869,-14701,6869,40,41.938356402376556,-87.64929791007401
-14710_6859,-14710,6859,40,41.88821986019843,-87.75821285000578
-14706_6858,-14706,6858,40,41.88320404003357,-87.73098411502284
-14700_6857,-14700,6857,40,41.87818782609015,-87.68819610290679
-14701_6854,-14701,6854,39,41.863136821663865,-87.70764519932315
-14695_6860,-14695,6860,39,41.893235286577195,-87.63762845222419
-14711_6885,-14711,6885,39,42.01849294381506,-87.66485718720713
-14672_6833,-14672,6833,39,41.757680577663535,-87.56372188584191
-14711_6883,-14711,6883,39,42.00848139120921,-87.67263682577367
-14699_6858,-14699,6858,39,41.88320404003357,-87.67652664505695
-14708_6858,-14708,6858,39,41.88320404003357,-87.74654339215594
-14668_6828,-14668,6828,38,41.73254636233219,-87.55205242799208
-14708_6862,-14708,6862,38,41.90326495794641,-87.73098411502284
-14689_6850,-14689,6850,37,41.84306330332091,-87.62984881365766
-14697_6862,-14697,6862,37,41.90326495794641,-87.64540809079072
-14703_6853,-14703,6853,37,41.85811903268165,-87.72709429573955
-14712_6863,-14712,6863,37,41.908279202921875,-87.75821285000578
-14683_6834,-14683,6834,37,41.762706240002274,-87.64540809079072
-14687_6837,-14687,6837,36,41.77778086542214,-87.66485718720713
-14702_6854,-14702,6854,36,41.863136821663865,-87.71542483788971
-14701_6853,-14701,6853,36,41.85811903268165,-87.71153501860644
-14672_6832,-14672,6832,36,41.75265452173847,-87.5676117051252
-14684_6842,-14684,6842,36,41.80289736866589,-87.62206917509108
-14708_6865,-14708,6865,36,41.918306511417136,-87.71931465717297
-14683_6831,-14683,6831,36,41.74762807223493,-87.65707754864057
-14702_6869,-14702,6869,35,41.938356402376556,-87.65707754864057
-14705_6861,-14705,6861,35,41.89825031916235,-87.71153501860644
-14702_6853,-14702,6853,34,41.85811903268165,-87.71931465717297
-14687_6838,-14687,6838,34,41.78280495333726,-87.66096736792385
-14709_6859,-14709,6859,34,41.88821986019843,-87.75043321143923
-14706_6863,-14706,6863,34,41.908279202921875,-87.71153501860644
-14710_6862,-14710,6862,34,41.90326495794641,-87.74654339215594
-14672_6817,-14672,6817,34,41.67721645787437,-87.62595899437436
-14681_6829,-14681,6829,34,41.7375739925239,-87.64929791007401
-14711_6863,-14711,6863,34,41.908279202921875,-87.75043321143923
-14704_6875,-14704,6875,34,41.96841942284933,-87.64929791007401
-14703_6863,-14703,6863,33,41.908279202921875,-87.68819610290679
-14688_6839,-14688,6839,33,41.78782864762697,-87.66485718720713
-14707_6858,-14707,6858,33,41.88320404003357,-87.73876375358938
-14685_6845,-14685,6845,33,41.817962546796814,-87.6181793558078
-14695_6861,-14695,6861,33,41.89825031916235,-87.6337386329409
-14713_6863,-14713,6863,33,41.908279202921875,-87.76599248857232
-14683_6840,-14683,6840,32,41.792851948283484,-87.62206917509108
-14681_6833,-14681,6833,32,41.757680577663535,-87.6337386329409
-14705_6868,-14705,6868,32,41.93334452040915,-87.68430628362349
-14673_6821,-14673,6821,32,41.6973419321205,-87.6181793558078
-14711_6862,-14711,6862,32,41.90326495794641,-87.75432303072246
-14671_6817,-14671,6817,32,41.67721645787437,-87.6181793558078
-14689_6842,-14689,6842,32,41.80289736866589,-87.66096736792385
-14691_6856,-14691,6856,32,41.87317121837568,-87.62206917509108
-14690_6838,-14690,6838,32,41.78280495333726,-87.68430628362349
-14687_6848,-14687,6848,31,41.833024181811474,-87.62206917509108
-14695_6854,-14695,6854,31,41.863136821663865,-87.66096736792385
-14687_6839,-14687,6839,31,41.78782864762697,-87.65707754864057
-14689_6852,-14689,6852,31,41.85310084995869,-87.62206917509108
-14703_6852,-14703,6852,31,41.85310084995869,-87.73098411502284
-14706_6877,-14706,6877,30,41.97843727851371,-87.65707754864057
-14683_6829,-14683,6829,30,41.7375739925239,-87.66485718720713
-14693_6855,-14693,6855,30,41.86815421689773,-87.64151827150748
-14706_6856,-14706,6856,30,41.87317121837568,-87.73876375358938
-14703_6856,-14703,6856,29,41.87317121837568,-87.71542483788971
-14701_6856,-14701,6856,29,41.87317121837568,-87.69986556075662
-14681_6831,-14681,6831,29,41.74762807223493,-87.64151827150748
-14684_6840,-14684,6840,29,41.792851948283484,-87.62984881365766
-14686_6839,-14686,6839,29,41.78782864762697,-87.64929791007401
-14674_6832,-14674,6832,29,41.75265452173847,-87.58317098225831
-14680_6833,-14680,6833,28,41.757680577663535,-87.62595899437436
-14675_6835,-14675,6835,28,41.767731508746834,-87.57928116297502
-14692_6856,-14692,6856,28,41.87317121837568,-87.62984881365766
-14687_6840,-14687,6840,28,41.792851948283484,-87.6531877293573
-14688_6837,-14688,6837,28,41.77778086542214,-87.67263682577367
-14681_6826,-14681,6826,28,41.72248992131589,-87.66096736792385
-14707_6863,-14707,6863,28,41.908279202921875,-87.71931465717297
-14714_6881,-14714,6881,27,41.99846826275177,-87.7037553800399
-14703_6862,-14703,6862,27,41.90326495794641,-87.69208592219006
-14702_6852,-14702,6852,27,41.85310084995869,-87.72320447645627
-14681_6830,-14681,6830,26,41.74260122916078,-87.64540809079072
-14683_6843,-14683,6843,26,41.807919488376285,-87.61039971724124
-14696_6862,-14696,6862,26,41.90326495794641,-87.63762845222419
-14703_6871,-14703,6871,26,41.94837898472202,-87.65707754864057
-14681_6835,-14681,6835,26,41.767731508746834,-87.62595899437436
-14700_6862,-14700,6862,25,41.90326495794641,-87.66874700649038
-14692_6838,-14692,6838,25,41.78280495333726,-87.69986556075662
-14711_6884,-14711,6884,25,42.01348736449719,-87.66874700649038
-14672_6818,-14672,6818,25,41.68224841664468,-87.62206917509108
-14712_6884,-14712,6884,25,42.01348736449719,-87.67652664505695
-14709_6865,-14709,6865,25,41.918306511417136,-87.72709429573955
-14704_6855,-14704,6855,25,41.86815421689773,-87.72709429573955
-14678_6829,-14678,6829,25,41.7375739925239,-87.62595899437436
-14700_6852,-14700,6852,24,41.85310084995869,-87.70764519932315
-14714_6863,-14714,6863,24,41.908279202921875,-87.77377212713887
-14689_6836,-14689,6836,24,41.7727563838894,-87.68430628362349
-14685_6835,-14685,6835,24,41.767731508746834,-87.65707754864057
-14686_6840,-14686,6840,24,41.792851948283484,-87.64540809079072
-14683_6835,-14683,6835,24,41.767731508746834,-87.64151827150748
-14671_6833,-14671,6833,24,41.757680577663535,-87.55594224727537
-14694_6858,-14694,6858,24,41.88320404003357,-87.63762845222419
-14714_6870,-14714,6870,24,41.9433678904833,-87.74654339215594
-14712_6875,-14712,6875,23,41.96841942284933,-87.71153501860644
-14712_6862,-14712,6862,23,41.90326495794641,-87.76210266928904
-14710_6863,-14710,6863,23,41.908279202921875,-87.74265357287265
-14682_6829,-14682,6829,23,41.7375739925239,-87.65707754864057
-14710_6857,-14710,6857,23,41.87818782609015,-87.76599248857232
-14698_6858,-14698,6858,22,41.88320404003357,-87.66874700649038
-14702_6871,-14702,6871,22,41.94837898472202,-87.64929791007401
-14712_6886,-14712,6886,22,42.02349812915566,-87.66874700649038
-14704_6862,-14704,6862,22,41.90326495794641,-87.69986556075662
-14706_6878,-14706,6878,22,41.98344561547049,-87.6531877293573
-14704_6854,-14704,6854,22,41.863136821663865,-87.73098411502284
-14690_6853,-14690,6853,22,41.85811903268165,-87.62595899437436
-14703_6859,-14703,6859,22,41.88821986019843,-87.7037553800399
-14697_6863,-14697,6863,22,41.908279202921875,-87.64151827150748
-14680_6836,-14680,6836,22,41.7727563838894,-87.61428953652451
-14679_6832,-14679,6832,22,41.75265452173847,-87.62206917509108
-14674_6823,-14674,6823,22,41.70740230832825,-87.6181793558078
-14688_6834,-14688,6834,21,41.762706240002274,-87.68430628362349
-14705_6856,-14705,6856,21,41.87317121837568,-87.73098411502284
-14707_6865,-14707,6865,21,41.918306511417136,-87.71153501860644
-14687_6845,-14687,6845,21,41.817962546796814,-87.6337386329409
-14683_6844,-14683,6844,21,41.8129412144225,-87.60650989795798
-14675_6833,-14675,6833,21,41.757680577663535,-87.5870608015416
-14688_6835,-14688,6835,21,41.767731508746834,-87.68041646434024
-14699_6856,-14699,6856,21,41.87317121837568,-87.68430628362349
-14682_6830,-14682,6830,21,41.74260122916078,-87.6531877293573
-14670_6831,-14670,6831,21,41.74762807223493,-87.55594224727537
-14710_6881,-14710,6881,21,41.99846826275177,-87.67263682577367
-14676_6832,-14676,6832,21,41.75265452173847,-87.59873025939142
-14682_6833,-14682,6833,21,41.757680577663535,-87.64151827150748
-14679_6836,-14679,6836,20,41.7727563838894,-87.60650989795798
-14680_6838,-14680,6838,20,41.78280495333726,-87.60650989795798
-14704_6859,-14704,6859,20,41.88821986019843,-87.71153501860644
-14673_6819,-14673,6819,20,41.68727998194784,-87.62595899437436
-14669_6830,-14669,6830,20,41.74260122916078,-87.55205242799208
-14693_6857,-14693,6857,20,41.87818782609015,-87.6337386329409
-14684_6845,-14684,6845,20,41.817962546796814,-87.61039971724124
-14691_6838,-14691,6838,20,41.78280495333726,-87.69208592219006
-14699_6857,-14699,6857,20,41.87818782609015,-87.68041646434024
-14701_6844,-14701,6844,20,41.8129412144225,-87.74654339215594
-14685_6847,-14685,6847,20,41.828004030498995,-87.61039971724124
-14701_6852,-14701,6852,19,41.85310084995869,-87.71542483788971
-14689_6841,-14689,6841,19,41.797874855299035,-87.66485718720713
-14713_6875,-14713,6875,19,41.96841942284933,-87.71931465717297
-14701_6855,-14701,6855,19,41.86815421689773,-87.7037553800399
-14719_6875,-14719,6875,19,41.96841942284933,-87.76599248857232
-14713_6885,-14713,6885,19,42.01849294381506,-87.68041646434024
-14713_6881,-14713,6881,19,41.99846826275177,-87.69597574147332
-14709_6866,-14709,6866,19,41.92331957492203,-87.72320447645627
-14738_6877,-14738,6877,19,41.97843727851371,-87.90602598277027
-14685_6832,-14685,6832,19,41.75265452173847,-87.66874700649038
-14700_6856,-14700,6856,19,41.87317121837568,-87.69208592219006
-14683_6832,-14683,6832,19,41.75265452173847,-87.6531877293573
-14710_6882,-14710,6882,19,42.00347502395832,-87.66874700649038
-14712_6860,-14712,6860,19,41.893235286577195,-87.76988230785561
-14704_6867,-14704,6867,19,41.92833224458851,-87.68041646434024
-14706_6855,-14706,6855,19,41.86815421689773,-87.74265357287265
-14716_6869,-14716,6869,19,41.938356402376556,-87.76599248857232
-14689_6835,-14689,6835,19,41.767731508746834,-87.68819610290679
-14694_6856,-14694,6856,18,41.87317121837568,-87.64540809079072
-14679_6833,-14679,6833,18,41.757680577663535,-87.6181793558078
-14709_6882,-14709,6882,18,42.00347502395832,-87.66096736792385
-14674_6817,-14674,6817,18,41.67721645787437,-87.64151827150748
-14682_6839,-14682,6839,18,41.78782864762697,-87.6181793558078
-14692_6858,-14692,6858,18,41.88320404003357,-87.62206917509108
-14680_6837,-14680,6837,18,41.77778086542214,-87.61039971724124
-14678_6832,-14678,6832,18,41.75265452173847,-87.61428953652451
-14691_6836,-14691,6836,18,41.7727563838894,-87.69986556075662
-14677_6823,-14677,6823,18,41.70740230832825,-87.64151827150748
-14677_6836,-14677,6836,18,41.7727563838894,-87.59095062082486
-14706_6859,-14706,6859,18,41.88821986019843,-87.72709429573955
-14703_6873,-14703,6873,18,41.9583999915659,-87.64929791007401
-14691_6839,-14691,6839,18,41.78782864762697,-87.68819610290679
-14706_6874,-14706,6874,18,41.96340990415634,-87.66874700649038
-14678_6833,-14678,6833,18,41.757680577663535,-87.61039971724124
-14687_6836,-14687,6836,18,41.7727563838894,-87.66874700649038
-14709_6856,-14709,6856,17,41.87317121837568,-87.76210266928904
-14674_6822,-14674,6822,17,41.702372316973985,-87.62206917509108
-14711_6858,-14711,6858,17,41.88320404003357,-87.76988230785561
-14682_6827,-14682,6827,17,41.72751833859355,-87.66485718720713
-14685_6839,-14685,6839,17,41.78782864762697,-87.64151827150748
-14686_6836,-14686,6836,17,41.7727563838894,-87.66096736792385
-14689_6840,-14689,6840,17,41.792851948283484,-87.66874700649038
-14713_6862,-14713,6862,17,41.90326495794641,-87.76988230785561
-14700_6843,-14700,6843,17,41.807919488376285,-87.74265357287265
-14700_6867,-14700,6867,17,41.92833224458851,-87.64929791007401
-14704_6865,-14704,6865,17,41.918306511417136,-87.68819610290679
-14704_6861,-14704,6861,17,41.89825031916235,-87.7037553800399
-14676_6830,-14676,6830,17,41.74260122916078,-87.60650989795798
-14698_6852,-14698,6852,16,41.85310084995869,-87.69208592219006
-14709_6863,-14709,6863,16,41.908279202921875,-87.7348739343061
-14678_6820,-14678,6820,16,41.69231115377578,-87.66096736792385
-14707_6864,-14707,6864,16,41.91329305408127,-87.71542483788971
-14713_6876,-14713,6876,16,41.97342854763757,-87.71542483788971
-14674_6835,-14674,6835,16,41.767731508746834,-87.57150152440849
-14706_6864,-14706,6864,16,41.91329305408127,-87.70764519932315
-14685_6834,-14685,6834,16,41.762706240002274,-87.66096736792385
-14670_6830,-14670,6830,16,41.74260122916078,-87.55983206655863
-14693_6854,-14693,6854,16,41.863136821663865,-87.64540809079072
-14703_6861,-14703,6861,16,41.89825031916235,-87.69597574147332
-14667_6828,-14667,6828,16,41.73254636233219,-87.54427278942553
-14715_6869,-14715,6869,16,41.938356402376556,-87.75821285000578
-14679_6837,-14679,6837,16,41.77778086542214,-87.6026200786747
-14675_6829,-14675,6829,16,41.7375739925239,-87.6026200786747
-14680_6831,-14680,6831,16,41.74762807223493,-87.6337386329409
-14712_6861,-14712,6861,16,41.89825031916235,-87.76599248857232
-14708_6856,-14708,6856,15,41.87317121837568,-87.75432303072246
-14712_6866,-14712,6866,15,41.92331957492203,-87.74654339215594
-14711_6877,-14711,6877,15,41.97843727851371,-87.69597574147332
-14682_6828,-14682,6828,15,41.73254636233219,-87.66096736792385
-14672_6819,-14672,6819,15,41.68727998194784,-87.6181793558078
-14704_6873,-14704,6873,15,41.9583999915659,-87.65707754864057
-14674_6827,-14674,6827,15,41.72751833859355,-87.6026200786747
-14704_6853,-14704,6853,15,41.85811903268165,-87.7348739343061
-14683_6839,-14683,6839,15,41.78782864762697,-87.62595899437436
-14679_6828,-14679,6828,15,41.73254636233219,-87.63762845222419
-14714_6865,-14714,6865,15,41.918306511417136,-87.76599248857232
-14686_6847,-14686,6847,15,41.828004030498995,-87.6181793558078
-14678_6825,-14678,6825,15,41.71746111050715,-87.64151827150748
-14690_6843,-14690,6843,15,41.807919488376285,-87.66485718720713
-14681_6834,-14681,6834,15,41.762706240002274,-87.62984881365766
-14684_6834,-14684,6834,14,41.762706240002274,-87.6531877293573
-14702_6851,-14702,6851,14,41.84808227350258,-87.72709429573955
-14686_6848,-14686,6848,14,41.833024181811474,-87.61428953652451
-14672_6827,-14672,6827,14,41.72751833859355,-87.5870608015416
-14711_6864,-14711,6864,14,41.91329305408127,-87.74654339215594
-14674_6820,-14674,6820,14,41.69231115377578,-87.62984881365766
-14690_6840,-14690,6840,14,41.792851948283484,-87.67652664505695
